entry,exit,period,cap,atr,regime,n,trades_per_year,excess,z,win,unit,per_trade_pct
hole up,bracket +3/−4 20b,holdout,all,5-8,bear,316,1173,0.176,1.2,0.649,ATR,1.16
hole up,bracket +3/−4 20b,holdout,500M-2B,all,all,4569,16957,-0.281,-7.1,0.504,ATR,-0.8
hole up,bracket +3/−4 20b,holdout,500M-2B,all,bull,4420,16404,-0.293,-7.3,0.501,ATR,-0.85
hole up,bracket +3/−4 20b,holdout,500M-2B,<3,all,1638,6079,-0.403,-6.0,0.478,ATR,-0.97
hole up,bracket +3/−4 20b,holdout,500M-2B,<3,bull,1622,6020,-0.41,-6.1,0.477,ATR,-0.97
hole up,bracket +3/−4 20b,holdout,500M-2B,3-5,all,1803,6692,-0.342,-5.5,0.489,ATR,-1.22
hole up,bracket +3/−4 20b,holdout,500M-2B,3-5,bull,1736,6443,-0.339,-5.3,0.487,ATR,-1.21
hole up,bracket +3/−4 20b,holdout,500M-2B,5-8,all,883,3277,-0.045,-0.5,0.571,ATR,-0.42
hole up,bracket +3/−4 20b,holdout,500M-2B,5-8,bull,835,3099,-0.081,-0.9,0.564,ATR,-0.66
hole up,bracket +3/−4 20b,holdout,2B-5B,all,all,11793,43768,-0.291,-11.7,0.506,ATR,-0.79
hole up,bracket +3/−4 20b,holdout,2B-5B,all,bull,11397,42298,-0.286,-11.3,0.506,ATR,-0.77
hole up,bracket +3/−4 20b,holdout,2B-5B,all,bear,396,1470,-0.43,-3.2,0.515,ATR,-1.42
hole up,bracket +3/−4 20b,holdout,2B-5B,<3,all,4950,18371,-0.489,-12.3,0.473,ATR,-1.21
hole up,bracket +3/−4 20b,holdout,2B-5B,<3,bull,4888,18141,-0.474,-11.8,0.474,ATR,-1.16
hole up,bracket +3/−4 20b,holdout,2B-5B,3-5,all,4808,17844,-0.183,-4.8,0.518,ATR,-0.58
hole up,bracket +3/−4 20b,holdout,2B-5B,3-5,bull,4619,17143,-0.183,-4.7,0.518,ATR,-0.57
hole up,bracket +3/−4 20b,holdout,2B-5B,3-5,bear,189,701,-0.185,-1.0,0.529,ATR,-0.69
hole up,bracket +3/−4 20b,holdout,2B-5B,5-8,all,1583,5875,-0.14,-2.2,0.553,ATR,-0.87
hole up,bracket +3/−4 20b,holdout,2B-5B,5-8,bull,1468,5448,-0.127,-1.9,0.553,ATR,-0.8
hole up,bracket +3/−4 20b,holdout,>5B,all,all,24956,92620,-0.008,-0.5,0.553,ATR,0.04
hole up,bracket +3/−4 20b,holdout,>5B,all,bull,24099,89440,-0.001,-0.1,0.553,ATR,0.03
hole up,bracket +3/−4 20b,holdout,>5B,all,bear,857,3181,-0.212,-2.2,0.548,ATR,0.4
hole up,bracket +3/−4 20b,holdout,>5B,<3,all,16128,59856,-0.055,-2.5,0.545,ATR,-0.14
hole up,bracket +3/−4 20b,holdout,>5B,<3,bull,15825,58732,-0.029,-1.3,0.549,ATR,-0.08
hole up,bracket +3/−4 20b,holdout,>5B,<3,bear,303,1125,-1.385,-8.2,0.33,ATR,-3.1
hole up,bracket +3/−4 20b,holdout,>5B,3-5,all,6815,25293,0.07,2.2,0.562,ATR,0.32
hole up,bracket +3/−4 20b,holdout,>5B,3-5,bull,6434,23879,0.051,1.5,0.557,ATR,0.24
hole up,bracket +3/−4 20b,holdout,>5B,3-5,bear,381,1414,0.386,2.9,0.64,ATR,1.69
hole up,bracket +3/−4 20b,holdout,>5B,5-8,all,1727,6409,0.165,2.7,0.599,ATR,1.04
hole up,bracket +3/−4 20b,holdout,>5B,5-8,bull,1574,5842,0.142,2.2,0.589,ATR,0.9
hole up,bracket +3/−4 20b,holdout,>5B,5-8,bear,153,568,0.408,1.9,0.706,ATR,2.55
hole up,scalp +0.5/−3 10b,in-sample,all,all,all,84970,117072,-0.022,-5.9,0.814,ATR,-0.11
hole up,scalp +0.5/−3 10b,in-sample,all,all,bull,74827,103097,-0.037,-9.1,0.814,ATR,-0.16
hole up,scalp +0.5/−3 10b,in-sample,all,all,bear,10143,13975,0.084,7.6,0.82,ATR,0.23
hole up,scalp +0.5/−3 10b,in-sample,all,<3,all,50784,69970,-0.003,-0.6,0.824,ATR,0.0
hole up,scalp +0.5/−3 10b,in-sample,all,<3,bull,47065,64846,-0.017,-3.3,0.822,ATR,-0.03
hole up,scalp +0.5/−3 10b,in-sample,all,<3,bear,3719,5124,0.177,9.8,0.842,ATR,0.42
hole up,scalp +0.5/−3 10b,in-sample,all,3-5,all,24518,33781,-0.042,-6.0,0.809,ATR,-0.17
hole up,scalp +0.5/−3 10b,in-sample,all,3-5,bull,20789,28643,-0.056,-7.4,0.808,ATR,-0.22
hole up,scalp +0.5/−3 10b,in-sample,all,3-5,bear,3729,5138,0.038,2.0,0.813,ATR,0.13
hole up,scalp +0.5/−3 10b,in-sample,all,5-8,all,7812,10763,-0.067,-5.3,0.785,ATR,-0.4
hole up,scalp +0.5/−3 10b,in-sample,all,5-8,bull,5761,7938,-0.1,-6.7,0.781,ATR,-0.6
hole up,scalp +0.5/−3 10b,in-sample,all,5-8,bear,2051,2826,0.024,1.0,0.796,ATR,0.17
hole up,scalp +0.5/−3 10b,in-sample,500M-2B,all,all,8121,11189,-0.056,-4.5,0.8,ATR,-0.24
hole up,scalp +0.5/−3 10b,in-sample,500M-2B,all,bull,7021,9674,-0.068,-5.1,0.8,ATR,-0.29
hole up,scalp +0.5/−3 10b,in-sample,500M-2B,all,bear,1100,1516,0.024,0.7,0.803,ATR,0.03
hole up,scalp +0.5/−3 10b,in-sample,500M-2B,<3,all,3305,4554,-0.03,-1.6,0.811,ATR,-0.07
hole up,scalp +0.5/−3 10b,in-sample,500M-2B,<3,bull,3035,4182,-0.042,-2.1,0.81,ATR,-0.1
hole up,scalp +0.5/−3 10b,in-sample,500M-2B,<3,bear,270,372,0.099,1.4,0.819,ATR,0.29
hole up,scalp +0.5/−3 10b,in-sample,500M-2B,3-5,all,3054,4208,-0.078,-3.8,0.797,ATR,-0.3
hole up,scalp +0.5/−3 10b,in-sample,500M-2B,3-5,bull,2658,3662,-0.092,-4.2,0.795,ATR,-0.36
hole up,scalp +0.5/−3 10b,in-sample,500M-2B,3-5,bear,396,546,0.017,0.3,0.811,ATR,0.09
hole up,scalp +0.5/−3 10b,in-sample,500M-2B,5-8,all,1396,1923,-0.04,-1.4,0.794,ATR,-0.25
hole up,scalp +0.5/−3 10b,in-sample,500M-2B,5-8,bull,1080,1488,-0.06,-1.8,0.795,ATR,-0.38
hole up,scalp +0.5/−3 10b,in-sample,500M-2B,5-8,bear,316,435,0.027,0.4,0.791,ATR,0.21
hole up,scalp +0.5/−3 10b,in-sample,2B-5B,all,all,22374,30827,-0.026,-3.6,0.811,ATR,-0.14
hole up,scalp +0.5/−3 10b,in-sample,2B-5B,all,bull,19441,26786,-0.042,-5.3,0.81,ATR,-0.2
hole up,scalp +0.5/−3 10b,in-sample,2B-5B,all,bear,2933,4041,0.077,3.8,0.819,ATR,0.22
hole up,scalp +0.5/−3 10b,in-sample,2B-5B,<3,all,9961,13724,0.004,0.3,0.823,ATR,0.02
hole up,scalp +0.5/−3 10b,in-sample,2B-5B,<3,bull,9168,12632,-0.014,-1.2,0.821,ATR,-0.02
hole up,scalp +0.5/−3 10b,in-sample,2B-5B,<3,bear,793,1093,0.206,5.4,0.847,ATR,0.47
hole up,scalp +0.5/−3 10b,in-sample,2B-5B,3-5,all,8452,11645,-0.035,-3.0,0.813,ATR,-0.15
hole up,scalp +0.5/−3 10b,in-sample,2B-5B,3-5,bull,7328,10097,-0.045,-3.6,0.813,ATR,-0.19
hole up,scalp +0.5/−3 10b,in-sample,2B-5B,3-5,bear,1124,1549,0.032,0.9,0.815,ATR,0.11
hole up,scalp +0.5/−3 10b,in-sample,2B-5B,5-8,all,3190,4395,-0.089,-4.4,0.778,ATR,-0.53
hole up,scalp +0.5/−3 10b,in-sample,2B-5B,5-8,bull,2417,3330,-0.127,-5.4,0.77,ATR,-0.75
hole up,scalp +0.5/−3 10b,in-sample,2B-5B,5-8,bear,773,1065,0.03,0.8,0.802,ATR,0.17
hole up,scalp +0.5/−3 10b,in-sample,>5B,all,all,54249,74744,-0.016,-3.4,0.818,ATR,-0.08
hole up,scalp +0.5/−3 10b,in-sample,>5B,all,bull,48163,66359,-0.03,-6.0,0.817,ATR,-0.12
hole up,scalp +0.5/−3 10b,in-sample,>5B,all,bear,6086,8385,0.098,7.0,0.823,ATR,0.27
hole up,scalp +0.5/−3 10b,in-sample,>5B,<3,all,37322,51422,-0.002,-0.4,0.825,ATR,0.0
hole up,scalp +0.5/−3 10b,in-sample,>5B,<3,bull,34684,47788,-0.016,-2.7,0.823,ATR,-0.03
hole up,scalp +0.5/−3 10b,in-sample,>5B,<3,bear,2638,3635,0.177,8.3,0.843,ATR,0.41
hole up,scalp +0.5/−3 10b,in-sample,>5B,3-5,all,13004,17917,-0.037,-3.9,0.809,ATR,-0.15
hole up,scalp +0.5/−3 10b,in-sample,>5B,3-5,bull,10800,14880,-0.055,-5.2,0.808,ATR,-0.21
hole up,scalp +0.5/−3 10b,in-sample,>5B,3-5,bear,2204,3037,0.047,1.9,0.813,ATR,0.15
hole up,scalp +0.5/−3 10b,in-sample,>5B,5-8,all,3215,4430,-0.056,-2.9,0.788,ATR,-0.34
hole up,scalp +0.5/−3 10b,in-sample,>5B,5-8,bull,2254,3106,-0.088,-3.7,0.786,ATR,-0.54
hole up,scalp +0.5/−3 10b,in-sample,>5B,5-8,bear,961,1324,0.017,0.5,0.792,ATR,0.15
hole up,scalp +0.5/−3 10b,holdout,all,all,all,41414,153701,0.0,0.1,0.824,ATR,-0.01
hole up,scalp +0.5/−3 10b,holdout,all,all,bull,40008,148483,0.001,0.2,0.824,ATR,-0.01
hole up,scalp +0.5/−3 10b,holdout,all,all,bear,1406,5218,-0.02,-0.7,0.832,ATR,-0.03
hole up,scalp +0.5/−3 10b,holdout,all,<3,all,22800,84619,0.01,1.4,0.833,ATR,0.01
hole up,scalp +0.5/−3 10b,holdout,all,<3,bull,22417,83197,0.013,1.8,0.833,ATR,0.02
hole up,scalp +0.5/−3 10b,holdout,all,<3,bear,383,1421,-0.155,-2.4,0.812,ATR,-0.34
hole up,scalp +0.5/−3 10b,holdout,all,3-5,all,13428,49836,-0.013,-1.3,0.811,ATR,-0.04
hole up,scalp +0.5/−3 10b,holdout,all,3-5,bull,12789,47464,-0.017,-1.8,0.809,ATR,-0.06
hole up,scalp +0.5/−3 10b,holdout,all,3-5,bear,639,2372,0.077,1.8,0.858,ATR,0.3
hole up,scalp +0.5/−3 10b,holdout,all,5-8,all,4193,15562,-0.021,-1.3,0.813,ATR,-0.15
hole up,scalp +0.5/−3 10b,holdout,all,5-8,bull,3877,14389,-0.017,-1.0,0.814,ATR,-0.13
hole up,scalp +0.5/−3 10b,holdout,all,5-8,bear,316,1173,-0.069,-1.1,0.807,ATR,-0.42
hole up,scalp +0.5/−3 10b,holdout,500M-2B,all,all,4569,16957,-0.032,-2.0,0.81,ATR,-0.12
hole up,scalp +0.5/−3 10b,holdout,500M-2B,all,bull,4420,16404,-0.033,-2.0,0.809,ATR,-0.12
hole up,scalp +0.5/−3 10b,holdout,500M-2B,<3,all,1638,6079,-0.055,-2.0,0.803,ATR,-0.14
hole up,scalp +0.5/−3 10b,holdout,500M-2B,<3,bull,1622,6020,-0.056,-2.0,0.803,ATR,-0.14
hole up,scalp +0.5/−3 10b,holdout,500M-2B,3-5,all,1803,6692,-0.011,-0.4,0.82,ATR,-0.02
hole up,scalp +0.5/−3 10b,holdout,500M-2B,3-5,bull,1736,6443,-0.01,-0.4,0.82,ATR,-0.02
hole up,scalp +0.5/−3 10b,holdout,500M-2B,5-8,all,883,3277,-0.025,-0.7,0.803,ATR,-0.22
hole up,scalp +0.5/−3 10b,holdout,500M-2B,5-8,bull,835,3099,-0.03,-0.8,0.8,ATR,-0.25
hole up,scalp +0.5/−3 10b,holdout,2B-5B,all,all,11793,43768,-0.018,-1.8,0.815,ATR,-0.04
hole up,scalp +0.5/−3 10b,holdout,2B-5B,all,bull,11397,42298,-0.014,-1.4,0.816,ATR,-0.03
hole up,scalp +0.5/−3 10b,holdout,2B-5B,all,bear,396,1470,-0.138,-2.2,0.785,ATR,-0.5
hole up,scalp +0.5/−3 10b,holdout,2B-5B,<3,all,4950,18371,-0.016,-1.0,0.827,ATR,-0.04
hole up,scalp +0.5/−3 10b,holdout,2B-5B,<3,bull,4888,18141,-0.012,-0.7,0.828,ATR,-0.03
hole up,scalp +0.5/−3 10b,holdout,2B-5B,3-5,all,4808,17844,-0.023,-1.5,0.805,ATR,-0.08
hole up,scalp +0.5/−3 10b,holdout,2B-5B,3-5,bull,4619,17143,-0.019,-1.2,0.805,ATR,-0.06
hole up,scalp +0.5/−3 10b,holdout,2B-5B,3-5,bear,189,701,-0.121,-1.3,0.799,ATR,-0.5
hole up,scalp +0.5/−3 10b,holdout,2B-5B,5-8,all,1583,5875,-0.043,-1.6,0.801,ATR,-0.28
hole up,scalp +0.5/−3 10b,holdout,2B-5B,5-8,bull,1468,5448,-0.038,-1.4,0.804,ATR,-0.26
hole up,scalp +0.5/−3 10b,holdout,>5B,all,all,24956,92620,0.015,2.2,0.831,ATR,0.02
hole up,scalp +0.5/−3 10b,holdout,>5B,all,bull,24099,89440,0.014,2.1,0.83,ATR,0.02
hole up,scalp +0.5/−3 10b,holdout,>5B,all,bear,857,3181,0.03,0.8,0.854,ATR,0.19
hole up,scalp +0.5/−3 10b,holdout,>5B,<3,all,16128,59856,0.025,3.0,0.838,ATR,0.04
hole up,scalp +0.5/−3 10b,holdout,>5B,<3,bull,15825,58732,0.028,3.3,0.838,ATR,0.05
hole up,scalp +0.5/−3 10b,holdout,>5B,<3,bear,303,1125,-0.133,-1.8,0.818,ATR,-0.27
hole up,scalp +0.5/−3 10b,holdout,>5B,3-5,all,6815,25293,-0.006,-0.5,0.814,ATR,-0.02
hole up,scalp +0.5/−3 10b,holdout,>5B,3-5,bull,6434,23879,-0.018,-1.3,0.809,ATR,-0.07
hole up,scalp +0.5/−3 10b,holdout,>5B,3-5,bear,381,1414,0.191,4.1,0.892,ATR,0.73
hole up,scalp +0.5/−3 10b,holdout,>5B,5-8,all,1727,6409,0.001,0.0,0.83,ATR,0.01
hole up,scalp +0.5/−3 10b,holdout,>5B,5-8,bull,1574,5842,0.008,0.3,0.83,ATR,0.06
hole up,scalp +0.5/−3 10b,holdout,>5B,5-8,bear,153,568,-0.074,-0.8,0.824,ATR,-0.5
hole up,close 10 bars,in-sample,all,all,all,84970,117072,-0.268,-8.3,0.52,%,-0.27
hole up,close 10 bars,in-sample,all,all,bull,74827,103097,-0.283,-8.5,0.518,%,-0.28
hole up,close 10 bars,in-sample,all,all,bear,10143,13975,-0.153,-1.4,0.534,%,-0.15
hole up,close 10 bars,in-sample,all,<3,all,50784,69970,-0.128,-5.3,0.524,%,-0.13
hole up,close 10 bars,in-sample,all,<3,bull,47065,64846,-0.222,-9.0,0.521,%,-0.22
hole up,close 10 bars,in-sample,all,<3,bear,3719,5124,1.06,10.2,0.56,%,1.06
hole up,close 10 bars,in-sample,all,3-5,all,24518,33781,-0.076,-1.3,0.526,%,-0.08
hole up,close 10 bars,in-sample,all,3-5,bull,20789,28643,-0.182,-3.0,0.522,%,-0.18
hole up,close 10 bars,in-sample,all,3-5,bear,3729,5138,0.519,3.2,0.543,%,0.52
hole up,close 10 bars,in-sample,all,5-8,all,7812,10763,0.096,0.5,0.497,%,0.1
hole up,close 10 bars,in-sample,all,5-8,bull,5761,7938,0.417,1.9,0.507,%,0.42
hole up,close 10 bars,in-sample,all,5-8,bear,2051,2826,-0.808,-2.8,0.47,%,-0.81
hole up,close 10 bars,in-sample,500M-2B,all,all,8121,11189,-0.732,-5.7,0.498,%,-0.73
hole up,close 10 bars,in-sample,500M-2B,all,bull,7021,9674,-0.692,-5.2,0.498,%,-0.69
hole up,close 10 bars,in-sample,500M-2B,all,bear,1100,1516,-0.988,-2.3,0.497,%,-0.99
hole up,close 10 bars,in-sample,500M-2B,<3,all,3305,4554,-0.26,-2.4,0.499,%,-0.26
hole up,close 10 bars,in-sample,500M-2B,<3,bull,3035,4182,-0.331,-2.9,0.5,%,-0.33
hole up,close 10 bars,in-sample,500M-2B,<3,bear,270,372,0.536,1.3,0.496,%,0.54
hole up,close 10 bars,in-sample,500M-2B,3-5,all,3054,4208,-0.555,-3.4,0.5,%,-0.55
hole up,close 10 bars,in-sample,500M-2B,3-5,bull,2658,3662,-0.618,-3.6,0.498,%,-0.62
hole up,close 10 bars,in-sample,500M-2B,3-5,bear,396,546,-0.129,-0.3,0.513,%,-0.13
hole up,close 10 bars,in-sample,500M-2B,5-8,all,1396,1923,0.414,0.9,0.51,%,0.41
hole up,close 10 bars,in-sample,500M-2B,5-8,bull,1080,1488,0.588,1.1,0.516,%,0.59
hole up,close 10 bars,in-sample,500M-2B,5-8,bear,316,435,-0.183,-0.3,0.491,%,-0.18
hole up,close 10 bars,in-sample,2B-5B,all,all,22374,30827,-0.469,-6.7,0.506,%,-0.47
hole up,close 10 bars,in-sample,2B-5B,all,bull,19441,26786,-0.452,-6.2,0.503,%,-0.45
hole up,close 10 bars,in-sample,2B-5B,all,bear,2933,4041,-0.58,-2.5,0.526,%,-0.58
hole up,close 10 bars,in-sample,2B-5B,<3,all,9961,13724,-0.285,-4.9,0.502,%,-0.28
hole up,close 10 bars,in-sample,2B-5B,<3,bull,9168,12632,-0.389,-6.5,0.497,%,-0.39
hole up,close 10 bars,in-sample,2B-5B,<3,bear,793,1093,0.915,3.7,0.554,%,0.92
hole up,close 10 bars,in-sample,2B-5B,3-5,all,8452,11645,-0.209,-2.1,0.52,%,-0.21
hole up,close 10 bars,in-sample,2B-5B,3-5,bull,7328,10097,-0.3,-2.9,0.515,%,-0.3
hole up,close 10 bars,in-sample,2B-5B,3-5,bear,1124,1549,0.384,1.2,0.553,%,0.38
hole up,close 10 bars,in-sample,2B-5B,5-8,all,3190,4395,0.189,0.7,0.496,%,0.19
hole up,close 10 bars,in-sample,2B-5B,5-8,bull,2417,3330,0.407,1.2,0.504,%,0.41
hole up,close 10 bars,in-sample,2B-5B,5-8,bear,773,1065,-0.492,-1.0,0.472,%,-0.49
hole up,close 10 bars,in-sample,>5B,all,all,54249,74744,-0.114,-3.1,0.529,%,-0.11
hole up,close 10 bars,in-sample,>5B,all,bull,48163,66359,-0.155,-4.1,0.527,%,-0.15
hole up,close 10 bars,in-sample,>5B,all,bear,6086,8385,0.204,1.6,0.544,%,0.2
hole up,close 10 bars,in-sample,>5B,<3,all,37322,51422,-0.077,-2.9,0.531,%,-0.08
hole up,close 10 bars,in-sample,>5B,<3,bull,34684,47788,-0.171,-6.2,0.528,%,-0.17
hole up,close 10 bars,in-sample,>5B,<3,bear,2638,3635,1.156,9.8,0.569,%,1.16
hole up,close 10 bars,in-sample,>5B,3-5,all,13004,17917,0.128,1.6,0.536,%,0.13
hole up,close 10 bars,in-sample,>5B,3-5,bull,10800,14880,0.007,0.1,0.534,%,0.01
hole up,close 10 bars,in-sample,>5B,3-5,bear,2204,3037,0.72,3.5,0.545,%,0.72
hole up,close 10 bars,in-sample,>5B,5-8,all,3215,4430,-0.119,-0.4,0.493,%,-0.12
hole up,close 10 bars,in-sample,>5B,5-8,bull,2254,3106,0.373,1.1,0.507,%,0.37
hole up,close 10 bars,in-sample,>5B,5-8,bear,961,1324,-1.271,-3.2,0.461,%,-1.27
hole up,close 10 bars,holdout,all,all,all,41414,153701,-0.177,-3.4,0.508,%,-0.18
hole up,close 10 bars,holdout,all,all,bull,40008,148483,-0.214,-4.3,0.505,%,-0.21
hole up,close 10 bars,holdout,all,all,bear,1406,5218,0.87,1.5,0.581,%,0.87
hole up,close 10 bars,holdout,all,<3,all,22800,84619,-0.218,-5.4,0.505,%,-0.22
hole up,close 10 bars,holdout,all,<3,bull,22417,83197,-0.211,-5.7,0.505,%,-0.21
hole up,close 10 bars,holdout,all,<3,bear,383,1421,-0.632,-0.6,0.47,%,-0.63
hole up,close 10 bars,holdout,all,3-5,all,13428,49836,-0.241,-3.0,0.506,%,-0.24
hole up,close 10 bars,holdout,all,3-5,bull,12789,47464,-0.317,-3.8,0.5,%,-0.32
hole up,close 10 bars,holdout,all,3-5,bear,639,2372,1.274,3.6,0.635,%,1.27
hole up,close 10 bars,holdout,all,5-8,all,4193,15562,0.38,1.3,0.53,%,0.38
hole up,close 10 bars,holdout,all,5-8,bull,3877,14389,0.387,1.3,0.525,%,0.39
hole up,close 10 bars,holdout,all,5-8,bear,316,1173,0.29,0.4,0.601,%,0.29
hole up,close 10 bars,holdout,500M-2B,all,all,4569,16957,-0.554,-2.8,0.48,%,-0.55
hole up,close 10 bars,holdout,500M-2B,all,bull,4420,16404,-0.587,-3.0,0.478,%,-0.59
hole up,close 10 bars,holdout,500M-2B,<3,all,1638,6079,-0.698,-4.9,0.46,%,-0.7
hole up,close 10 bars,holdout,500M-2B,<3,bull,1622,6020,-0.717,-5.0,0.457,%,-0.72
hole up,close 10 bars,holdout,500M-2B,3-5,all,1803,6692,-0.892,-4.0,0.468,%,-0.89
hole up,close 10 bars,holdout,500M-2B,3-5,bull,1736,6443,-0.896,-3.9,0.466,%,-0.9
hole up,close 10 bars,holdout,500M-2B,5-8,all,883,3277,-0.077,-0.1,0.532,%,-0.08
hole up,close 10 bars,holdout,500M-2B,5-8,bull,835,3099,-0.03,-0.0,0.531,%,-0.03
hole up,close 10 bars,holdout,2B-5B,all,all,11793,43768,-0.583,-5.2,0.484,%,-0.58
hole up,close 10 bars,holdout,2B-5B,all,bull,11397,42298,-0.626,-6.3,0.482,%,-0.63
hole up,close 10 bars,holdout,2B-5B,all,bear,396,1470,0.643,0.4,0.513,%,0.64
hole up,close 10 bars,holdout,2B-5B,<3,all,4950,18371,-0.647,-5.7,0.463,%,-0.65
hole up,close 10 bars,holdout,2B-5B,<3,bull,4888,18141,-0.69,-8.0,0.465,%,-0.69
hole up,close 10 bars,holdout,2B-5B,3-5,all,4808,17844,-0.485,-3.7,0.493,%,-0.48
hole up,close 10 bars,holdout,2B-5B,3-5,bull,4619,17143,-0.508,-3.8,0.491,%,-0.51
hole up,close 10 bars,holdout,2B-5B,3-5,bear,189,701,0.073,0.1,0.561,%,0.07
hole up,close 10 bars,holdout,2B-5B,5-8,all,1583,5875,-0.432,-1.0,0.509,%,-0.43
hole up,close 10 bars,holdout,2B-5B,5-8,bull,1468,5448,-0.259,-0.6,0.507,%,-0.26
hole up,close 10 bars,holdout,>5B,all,all,24956,92620,0.081,1.4,0.524,%,0.08
hole up,close 10 bars,holdout,>5B,all,bull,24099,89440,0.048,0.8,0.521,%,0.05
hole up,close 10 bars,holdout,>5B,all,bear,857,3181,1.032,3.0,0.615,%,1.03
hole up,close 10 bars,holdout,>5B,<3,all,16128,59856,-0.038,-0.9,0.521,%,-0.04
hole up,close 10 bars,holdout,>5B,<3,bull,15825,58732,-0.011,-0.3,0.522,%,-0.01
hole up,close 10 bars,holdout,>5B,<3,bear,303,1125,-1.435,-3.5,0.482,%,-1.43
hole up,close 10 bars,holdout,>5B,3-5,all,6815,25293,0.101,0.9,0.525,%,0.1
hole up,close 10 bars,holdout,>5B,3-5,bull,6434,23879,-0.024,-0.2,0.516,%,-0.02
hole up,close 10 bars,holdout,>5B,3-5,bear,381,1414,2.203,4.9,0.693,%,2.2
hole up,close 10 bars,holdout,>5B,5-8,all,1727,6409,1.357,2.8,0.549,%,1.36
hole up,close 10 bars,holdout,>5B,5-8,bull,1574,5842,1.211,2.4,0.537,%,1.21
hole up,close 10 bars,holdout,>5B,5-8,bear,153,568,2.857,2.4,0.667,%,2.86
hole up,hole down,in-sample,all,all,all,84970,117072,0.26,3.1,0.399,%,0.26
hole up,hole down,in-sample,all,all,bull,74827,103097,0.316,3.6,0.399,%,0.32
hole up,hole down,in-sample,all,all,bear,10143,13975,-0.16,-0.6,0.397,%,-0.16
hole up,hole down,in-sample,all,<3,all,50784,69970,0.086,1.8,0.385,%,0.09
hole up,hole down,in-sample,all,<3,bull,47065,64846,0.07,1.4,0.385,%,0.07
hole up,hole down,in-sample,all,<3,bear,3719,5124,0.289,2.0,0.378,%,0.29
hole up,hole down,in-sample,all,3-5,all,24518,33781,0.526,3.8,0.425,%,0.53
hole up,hole down,in-sample,all,3-5,bull,20789,28643,0.548,3.5,0.429,%,0.55
hole up,hole down,in-sample,all,3-5,bear,3729,5138,0.401,1.5,0.401,%,0.4
hole up,hole down,in-sample,all,5-8,all,7812,10763,2.427,4.4,0.414,%,2.43
hole up,hole down,in-sample,all,5-8,bull,5761,7938,3.147,4.6,0.417,%,3.15
hole up,hole down,in-sample,all,5-8,bear,2051,2826,0.402,0.5,0.406,%,0.4
hole up,hole down,in-sample,500M-2B,all,all,8121,11189,-0.416,-1.3,0.375,%,-0.42
hole up,hole down,in-sample,500M-2B,all,bull,7021,9674,-0.169,-0.5,0.381,%,-0.17
hole up,hole down,in-sample,500M-2B,all,bear,1100,1516,-1.993,-1.8,0.335,%,-1.99
hole up,hole down,in-sample,500M-2B,<3,all,3305,4554,-0.676,-3.4,0.352,%,-0.68
hole up,hole down,in-sample,500M-2B,<3,bull,3035,4182,-0.653,-3.0,0.354,%,-0.65
hole up,hole down,in-sample,500M-2B,<3,bear,270,372,-0.939,-1.9,0.337,%,-0.94
hole up,hole down,in-sample,500M-2B,3-5,all,3054,4208,0.279,0.6,0.396,%,0.28
hole up,hole down,in-sample,500M-2B,3-5,bull,2658,3662,0.55,1.1,0.404,%,0.55
hole up,hole down,in-sample,500M-2B,3-5,bear,396,546,-1.54,-2.2,0.343,%,-1.54
hole up,hole down,in-sample,500M-2B,5-8,all,1396,1923,3.455,2.8,0.408,%,3.46
hole up,hole down,in-sample,500M-2B,5-8,bull,1080,1488,4.305,3.0,0.428,%,4.31
hole up,hole down,in-sample,500M-2B,5-8,bear,316,435,0.551,0.2,0.339,%,0.55
hole up,hole down,in-sample,2B-5B,all,all,22374,30827,-0.094,-0.5,0.382,%,-0.09
hole up,hole down,in-sample,2B-5B,all,bull,19441,26786,0.073,0.4,0.383,%,0.07
hole up,hole down,in-sample,2B-5B,all,bear,2933,4041,-1.202,-2.3,0.374,%,-1.2
hole up,hole down,in-sample,2B-5B,<3,all,9961,13724,-0.738,-6.8,0.351,%,-0.74
hole up,hole down,in-sample,2B-5B,<3,bull,9168,12632,-0.683,-6.0,0.352,%,-0.68
hole up,hole down,in-sample,2B-5B,<3,bear,793,1093,-1.375,-3.7,0.334,%,-1.37
hole up,hole down,in-sample,2B-5B,3-5,all,8452,11645,0.207,0.9,0.412,%,0.21
hole up,hole down,in-sample,2B-5B,3-5,bull,7328,10097,0.303,1.2,0.418,%,0.3
hole up,hole down,in-sample,2B-5B,3-5,bear,1124,1549,-0.422,-1.0,0.375,%,-0.42
hole up,hole down,in-sample,2B-5B,5-8,all,3190,4395,4.049,4.2,0.407,%,4.05
hole up,hole down,in-sample,2B-5B,5-8,bull,2417,3330,5.432,4.5,0.411,%,5.43
hole up,hole down,in-sample,2B-5B,5-8,bear,773,1065,-0.274,-0.3,0.392,%,-0.27
hole up,hole down,in-sample,>5B,all,all,54249,74744,0.501,5.4,0.409,%,0.5
hole up,hole down,in-sample,>5B,all,bull,48163,66359,0.48,5.0,0.407,%,0.48
hole up,hole down,in-sample,>5B,all,bear,6086,8385,0.672,1.9,0.418,%,0.67
hole up,hole down,in-sample,>5B,<3,all,37322,51422,0.369,6.6,0.396,%,0.37
hole up,hole down,in-sample,>5B,<3,bull,34684,47788,0.328,5.5,0.396,%,0.33
hole up,hole down,in-sample,>5B,<3,bear,2638,3635,0.918,5.5,0.395,%,0.92
